,yr_built,sqft_lot,sqft_lot15,sqft_living
19644,2013,5205,5462,2130
19645,2010,997,1068,1620
19646,2009,2478,1156,1490
19647,2014,7232,6054,4180
19648,2008,1262,1524,1400
19649,2012,9170,8470,3490
19650,2013,6098,6849,1300
19651,2006,4962,3802,2730
19652,2005,2517,2762,1830
19653,2009,4500,4500,2340
19654,2014,1899,1811,1410
19655,2014,8254,8849,1930
19656,2005,18055,34575,3028
19657,2007,4869,4500,3180
19658,2014,4161,3693,2950
19659,2007,1276,1243,1430
19660,2008,1275,1415,1020
19661,2007,1793,1863,1650
19662,2007,651,1501,1060
19663,2013,6019,6716,2620
19664,2007,3868,3868,1830
19665,2007,844,1110,998
19666,2007,4427,4556,2070
19667,2013,2199,1378,2860
19668,2007,5688,4802,1920
19669,2008,2046,651,1210
19670,2014,12039,10079,4890
19671,2007,17038,14190,3420
19672,2006,3225,6450,2870
19673,2005,2042,1370,1600
19674,2005,1829,1829,960
19675,2010,5639,5331,1740
19676,2011,4725,5323,2575
19677,2006,11995,11241,3660
19678,2009,1230,1230,1420
19679,2005,7200,7200,3070
19680,2014,144619,48787,1920
19681,2014,10335,10333,4160
19682,2008,10801,11656,3276
19683,2006,5000,5117,2890
19684,2014,10177,12339,3430
19685,2014,3979,4165,3390
19686,2013,14980,10787,2930
19687,2008,1314,1312,1300
19688,2007,1208,1656,1250
19689,2011,7800,7140,2310
19690,2008,1336,1295,1360
19691,2010,5100,5685,2020
19692,2009,1067,1118,1270
19693,2013,8092,6154,2790
19694,2010,4142,4140,2320
19695,2012,6351,6092,1750
19696,2014,4596,4705,2030
19697,2008,865,7752,1270
19698,2013,2356,2108,2710
19699,2014,8433,7772,2520
19700,2008,1263,1260,1340
19701,2014,1281,2500,1570
19702,2007,5564,4046,2690
19703,2014,4276,4000,2475
19704,2010,2050,3082,2260
19705,2008,863,1190,840
19706,2004,1330,1520,1720
19707,2014,6500,6500,2940
19708,2008,9090,13635,4170
19709,2008,10000,10000,4310
19710,2014,7200,7203,3010
19711,2008,1984,1984,2170
19712,2011,3200,2800,1584
19713,2006,1290,1251,1110
19714,2013,5006,5471,2420
19715,2005,1210,1016,1430
19716,2012,4788,5477,2393
19717,2008,949,1140,1240
19718,2007,12075,12075,2980
19719,2014,6587,5690,2970
19720,2010,5720,5720,2329
19721,2005,9075,6646,3340
19722,2015,2875,5750,2580
19723,2014,3906,3920,2029
19724,2006,6500,6802,3430
19725,2014,5042,3990,3330
19726,2013,5081,5753,3220
19727,2008,750,750,1240
19728,2004,1249,1850,1500
19729,2006,8345,9600,3530
19730,2007,915,1056,1260
19731,2007,8485,8100,4168
19732,1995,2850,3000,1030
19733,2006,5598,5303,3080
19734,2009,4339,4341,1072
19735,2014,5000,5527,2790
19736,2007,16972,16972,4090
19737,2013,4357,3663,1800
19738,2005,1276,1484,830
19739,2010,4557,4610,2280
19740,2007,1286,1286,2110
19741,2014,1680,1870,1570
19742,2005,1333,4822,830
19743,2012,8258,8332,4120
19744,2009,5760,3600,2540
19745,2014,4000,4000,2050
19746,2014,7242,7205,3080
19747,2008,1984,1984,2390
19748,2012,5100,5100,3170
19749,2007,1331,1431,1240
19750,2009,1139,1348,1090
19751,2006,6324,6790,4630
19752,2012,5899,5899,3230
19753,2001,9263,10417,3510
19754,2009,2552,2700,1785
19755,2006,3873,3071,2360
19756,2009,9716,13500,2340
19757,2009,1075,1237,1620
19758,2006,3452,2199,3890
19759,2006,5335,6250,3590
19760,2012,4460,3402,1984
19761,2014,1023,1960,1640
19762,2008,942,942,1350
19763,2011,5707,5899,2730
19764,2006,11063,11063,5610
19765,2012,1992,1992,962
19766,2013,4006,4000,3040
19767,2014,10578,9831,2540
19768,2014,4800,5040,2240
19769,2005,1270,1472,1260
19770,2011,7200,7200,3210
19771,2008,1171,1505,1620
19772,2007,1972,1908,1580
19773,2007,1250,1269,1430
19774,2009,5388,5086,1850
19775,2010,5314,5500,3340
19776,2014,4800,5000,2670
19777,2005,16200,16200,4660
19778,2006,930,1301,1550
19779,2005,6651,6179,3470
19780,2009,7014,6180,3010
19781,2014,9497,9497,3931
19782,2011,2700,1200,1800
19783,2008,1551,1705,1570
19784,2014,3939,4200,2230
19785,2005,7292,7489,2423
19786,2007,1174,994,1160
19787,2010,4666,4595,1440
19788,2014,3723,5250,2052
19789,2014,9272,8460,2780
19790,2006,5750,5750,3720
19791,2014,1851,4269,1460
19792,2006,1540,915,1370
19793,2012,6110,5800,3600
19794,2006,1282,1280,1420
19795,2009,895,899,980
19796,2010,2700,3078,1790
19797,2006,5399,5141,2010
19798,2014,4200,4200,2370
19799,2007,6238,6240,2560
19800,2005,6224,5450,1900
19801,2007,1493,1202,1350
19802,2014,6717,7923,2650
19803,2001,7035,6771,3020
19804,2005,2255,2040,1500
19805,2015,1014,1495,1320
19806,2010,7644,6050,3120
19807,2014,1270,1454,1540
19808,2011,2790,2036,1800
19809,2014,6389,6303,3640
19810,2003,4153,4143,2440
19811,2014,7314,5258,3970
19812,2014,4200,4200,2060
19813,2013,4600,4800,2538
19814,2007,8076,10631,4270
19815,2005,3150,1725,1320
19816,2013,5700,6940,3340
19817,2012,1679,1680,1590
19818,2014,4500,4626,2710
19819,2006,7258,13600,3140
19820,2005,1028,1377,1445
19821,2009,5000,5441,2430
19822,2006,915,1146,1370
19823,2007,9520,9248,5050
19824,2010,1290,1525,1860
19825,2006,6000,5797,5330
19826,2014,2171,1300,1710
19827,2014,4120,3768,2650
19828,2006,7891,7891,2590
19829,2013,5562,7400,2610
19830,2007,1235,1203,1770
19831,2012,8014,8279,3730
19832,2007,5244,5250,2420
19833,2009,7399,8601,3330
19834,2009,3481,3177,1910
19835,2013,7665,7100,2170
19836,2011,5136,4614,2437
19837,2014,12042,6052,4180
19838,2011,2791,2617,1800
19839,2006,7412,8056,2570
19840,2007,5195,5236,2090
19841,2007,3960,3960,2789
19842,2014,5893,4950,2906
19843,2008,6405,5900,2550
19844,2014,9400,9421,3550
19845,2014,926,1321,1590
19846,1979,1968,1968,1950
19847,2009,4500,4518,3250
19848,2009,14685,9486,4590
19849,2006,7201,8364,3070
19850,2006,7644,6908,3030
19851,2005,5845,5000,2610
19852,2005,6202,5940,3150
19853,2009,983,1026,1240
19854,2011,2801,2723,1680
19855,2006,5279,5297,2220
19856,2011,12727,13602,4800
19857,2010,4699,5130,3100
19858,2006,89651,95832,7850
19859,2012,5625,5625,3590
19860,2008,942,942,1590
19861,2013,4800,4800,2242
19862,2005,3582,1590,2490
19863,2015,1442,1456,1530
19864,2010,3143,3200,2150
19865,2014,4800,5480,2440
19866,2007,1483,1413,1270
19867,2009,4706,4667,1450
19868,2014,4047,5000,2690
19869,2003,4831,4831,2755
19870,2011,3474,3474,2650
19871,2005,3075,3075,2310
19872,2007,1452,1452,1460
19873,1959,9000,8400,1400
19874,2006,7475,6755,2196
19875,2008,2750,1546,2020
19876,2014,8465,11067,4280
19877,2013,5002,5375,2340
19878,2014,4228,4157,2220
19879,2006,5940,5797,4420
19880,2006,4961,5000,1580
19881,2013,6558,5617,3550
19882,2013,851,1338,1510
19883,2007,1419,1977,1360
19884,2009,13590,12485,2040
19885,2011,912,3200,1120
19886,2006,5099,5537,4490
19887,2014,6786,5886,3560
19888,2010,5760,4680,2150
19889,2011,5088,5762,2130
19890,2014,6370,5740,2990
19891,2008,8000,8000,1847
19892,2011,7227,7421,2610
19893,2007,107157,108900,1670
19894,2006,415126,54014,1860
19895,2006,9776,11000,3440
19896,2001,9364,9161,3510
19897,2008,1279,1280,1740
19898,2013,5500,5500,2240
19899,2011,1485,1480,1550
19900,2008,745,942,1390
19901,2012,6000,6000,2500
19902,2005,3326,2738,2710
19903,2011,3012,7658,1720
19904,2014,1146,3472,1760
19905,1963,8196,10122,2270
19906,2006,1765,1694,1690
19907,2015,9234,6600,4000
19908,2008,9003,8126,2880
19909,2014,1531,1321,1480
19910,2009,4949,5740,1950
19911,2009,5150,5747,2700
19912,2008,3917,3933,2210
19913,2013,3692,5425,2370
19914,2007,1254,1372,1310
19915,2007,4293,5900,2410
19916,2014,5402,5415,3360
19917,2013,4155,4000,3040
19918,2002,6355,5746,2140
19919,2004,1715,1626,1720
19920,2014,3960,4200,2658
19921,2013,983,1062,1480
19922,2013,1209,982,1350
19923,2006,1194,1714,1150
19924,2008,1468,1936,1690
19925,2012,1916,1916,1270
19926,2013,5080,5232,2655
19927,2005,1165,3825,880
19928,2006,7757,6970,4645
19929,2007,1443,1413,1270
19930,2012,95950,35735,1728
19931,2006,7221,8125,1950
19932,2008,3862,4181,3170
19933,2007,1244,1300,1233
19934,2014,4600,5000,2570
19935,2014,1020,1728,1560
19936,2013,1166,1670,1630
19937,2007,7245,8900,2510
19938,2010,5780,7766,2223
19939,2008,1058,817,1230
19940,2014,7520,10800,3050
19941,2014,6220,4759,2710
19942,2011,4400,3430,2090
19943,2006,1068,1483,1440
19944,2013,51836,54450,2500
19945,2015,7872,6300,2740
19946,2014,6120,5398,3360
19947,2009,5013,5121,2280
19948,2014,5500,5500,3520
19949,2008,826,1213,1320
19950,2012,5838,7048,3410
19951,1975,9388,5701,2730
19952,2007,2778,1998,1780
19953,2009,4337,4347,1427
19954,2005,6555,10419,2910
19955,2011,5600,5667,3250
19956,2008,8100,8246,3630
19957,2009,975,977,1680
19958,2013,2296,4000,2280
19959,2015,4682,5166,3310
19960,2008,1112,9000,1290
19961,2008,7067,7735,3940
19962,2008,6000,5668,2170
19963,2012,8059,10758,3290
19964,2004,5376,4050,2550
19965,2008,977,976,1140
19966,2012,3825,3825,2300
19967,2013,5001,5001,2670
19968,2014,6651,7653,2440
19969,2005,2210,2182,1611
19970,2006,3290,3290,2710
19971,2007,16807,12310,2015
19972,2014,5166,5182,3444
19973,2005,9576,9579,3060
19974,2013,2772,2886,2050
19975,2014,1882,2175,1390
19976,2006,1249,2500,1240
19977,2013,74052,74052,3750
19978,2006,1442,1200,1410
19979,2014,4949,5446,2448
19980,2009,64626,64626,2600
19981,2004,9000,6349,3330
19982,2006,1010,1170,1160
19983,2005,1380,4802,1330
19984,2006,4334,38211,2830
19985,2005,3517,2889,1610
19986,2011,4000,4200,2800
19987,2006,10194,7560,4570
19988,2014,6120,6120,2820
19989,2006,9470,10663,2570
19990,2014,1193,1193,1710
19991,1982,3286,2640,1220
19992,2014,946,1283,1650
19993,2008,1340,1340,1130
19994,2011,2800,3200,1489
19995,2012,5557,10500,2690
19996,2007,1305,1427,1530
19997,2013,6315,4300,1600
19998,2006,1251,1187,1000
19999,2005,3012,4650,2440
20000,2007,1102,2500,1260
20001,2005,1692,1230,1660
20002,1999,1137,1080,1190
20003,2009,1884,1939,1520
20004,2014,8100,8100,3250
20005,2005,9160,8700,4700
20006,2012,1663,1537,1480
20007,2011,9374,5000,2380
20008,2014,1873,3920,1640
20009,2010,2262,3166,1650
20010,2005,8401,7200,5305
20011,2007,987,1287,1278
20012,2010,813,4365,1200
20013,2005,1058,1058,690
20014,2014,4964,4886,3202
20015,2010,1292,1865,1347
20016,2014,6000,6000,2960
20017,1928,1284,3988,740
20018,2007,1137,1295,1200
20019,2012,7502,7538,4320
20020,2010,7348,7153,2310
20021,2014,1286,1230,1490
20022,2014,800,886,1480
20023,2012,2820,3028,1481
20024,2014,1902,1804,1730
20025,2006,8391,12268,3900
20026,2005,1449,1200,1130
20027,2014,4838,5094,3230
20028,2004,5150,5530,3920
20029,2007,1361,3360,1190
20030,2014,4396,4616,2311
20031,2008,914,914,1810
20032,2008,6203,6835,3290
20033,2008,5000,5507,3250
20034,2013,4071,4179,2544
20035,2008,1389,1249,1380
20036,2011,800,1387,1430
20037,2009,28213,56628,3490
20038,2006,966,6400,910
20039,2014,4120,4120,3080
20040,2011,6031,7200,2280
20041,2008,1344,2040,1660
20042,2014,7429,7429,3320
20043,2008,7268,8259,1680
20044,2014,5005,5201,2584
20045,2009,8019,8037,2217
20046,2009,4136,4314,2480
20047,2014,7256,7206,2610
20048,2013,5562,5562,3240
20049,2013,8327,5251,3569
20050,2014,5831,24393,3181
20051,2009,4888,9140,1921
20052,2014,4926,3202,1570
20053,2009,3211,3078,1940
20054,2009,3211,3078,1940
20055,2009,13721,12951,2210
20056,2008,1187,1681,1280
20057,1977,5040,8710,1520
20058,2008,1078,817,1230
20059,2007,2159,1554,1480
20060,2014,5850,8984,2612
20061,2012,4975,3951,2350
20062,2014,1590,1223,1300
20063,1960,7560,8080,2020
20064,2005,2867,2836,2140
20065,2007,1621,1403,1380
20066,2006,3047,4600,2730
20067,2006,5817,6637,4220
20068,2010,1433,2652,1570
20069,2007,6000,6000,4670
20070,2009,1007,1635,1370
20071,2014,5115,5100,3273
20072,2009,13095,10830,3880
20073,2011,1262,1264,1494
20074,2013,5641,5641,2930
20075,2014,5553,4900,2598
20076,2011,4995,4942,2242
20077,2014,5932,5593,2830
20078,2009,6937,5866,2710
20079,2012,4344,3770,2320
20080,2006,7991,8611,2720
20081,2014,1180,1960,1650
20082,2008,1348,1265,1430
20083,2014,5040,12000,2090
20084,2014,4903,4992,3660
20085,2012,8417,8435,4220
20086,2015,1213,1456,1450
20087,2013,6738,6120,3460
20088,2006,874,886,1350
20089,2005,5470,4891,3000
20090,2006,10003,9323,2950
20091,2014,5048,4359,2530
20092,2008,7660,8400,4650
20093,1943,1131,1173,710
20094,2007,8000,8000,3050
20095,2013,683,755,1150
20096,2006,8118,16236,3410
20097,2007,1921,4000,1370
20098,2007,7009,10290,3540
20099,2007,1350,6000,1370
20100,2009,3080,3250,1714
20101,2014,4534,7682,3650
20102,2013,6037,5992,2990
20103,2014,6516,5008,3284
20104,2010,13900,12200,3550
20105,2009,2875,4830,1860
20106,2007,1977,3420,1720
20107,2006,4775,5000,2540
20108,2014,12880,7505,3270
20109,2008,1021,1023,980
20110,2006,1193,1640,1150
20111,2008,1855,6900,1820
20112,2011,3825,1500,1580
20113,2010,3696,3631,1460
20114,2004,4950,4950,2900
20115,2007,6389,4504,2620
20116,2008,999,1436,1340
20117,2014,5398,5152,3266
20118,2006,1060,1060,1076
20119,2009,1478,2753,1680
20120,2005,1348,6000,1930
20121,2014,3091,4080,2880
20122,2013,5000,7500,2240
20123,2012,4455,4950,2594
20124,2007,1232,1174,1210
20125,2014,5000,5000,3760
20126,2014,6055,6050,3600
20127,2012,2772,2934,2050
20128,2008,2064,2594,1510
20129,2013,3909,5772,2580
20130,2009,4020,4020,1670
20131,2007,10034,9300,3190
20132,2009,1920,1900,1280
20133,2006,6197,5000,2718
20134,2004,1878,1878,1370
20135,2005,4769,4807,1794
20136,2008,41327,82764,5120
20137,2014,1912,2653,2160
20138,2014,7204,7650,2180
20139,2010,1294,1283,1490
20140,2006,10254,9323,2950
20141,2000,207781,218671,2990
20142,2007,5150,7620,2700
20143,2014,5000,5152,3130
20144,2007,14250,14250,3620
20145,2014,4045,4175,2481
20146,2014,3600,3600,1730
20147,2008,1192,1213,1420
20148,2014,5175,9351,3160
20149,2008,1327,1263,1320
20150,2006,1107,1531,1010
20151,2007,4046,4800,1870
20152,2006,15411,14124,5220
20153,2011,5824,5561,2260
20154,2010,5722,5250,4340
20155,2004,1841,1831,1620
20156,2006,2289,2425,2280
20157,2008,9804,7440,3400
20158,2006,1020,1379,830
20159,2010,7384,7800,2310
20160,2005,1858,3030,830
20161,2012,7197,7202,4130
20162,2014,4000,4000,2050
20163,2014,4953,6175,2050
20164,2005,2610,1288,1600
20165,2014,8160,8160,3190
20166,2007,5474,5474,3860
20167,2012,5616,4737,2040
20168,2013,8400,8400,3845
20169,2014,6875,5831,2650
20170,2013,64441,64441,3430
20171,2007,5400,11990,2430
20172,2007,5086,4419,2876
20173,2007,8698,5519,2550
20174,2014,61419,32362,4100
20175,2009,4526,4572,2730
20176,2008,1729,1741,1780
20177,2010,5000,5000,1880
20178,2010,4943,5561,3090
20179,2014,14155,14080,2460
20180,2012,5260,5260,2910
20181,2012,5260,5260,2910
20182,2013,6360,6373,1930
20183,2009,3403,3719,1413
20184,2006,6300,6300,4030
20185,2014,5929,5846,2880
20186,2014,15100,13346,2360
20187,2006,1276,2057,1070
20188,2008,1367,1191,1460
20189,2008,9606,9677,3800
20190,2010,801,810,1190
20191,2009,6455,7924,3200
20192,2008,2377,1936,1970
20193,2010,5831,6064,2830
20194,2010,5701,5939,2630
20195,2005,4613,4836,2720
20196,2014,8097,8097,3160
20197,2006,8899,8308,3770
20198,2004,6226,7222,3500
20199,2014,4685,4449,2710
20200,2009,6361,7419,2170
20201,2007,958,958,1540
20202,2009,1531,1533,1876
20203,2007,213073,59241,3720
20204,2014,9612,11475,3148
20205,2010,4852,5318,3240
20206,2012,5000,5000,3340
20207,2014,5701,5725,2413
20208,2010,4500,4500,2500
20209,2014,904,3610,1180
20210,2005,5801,6286,2890
20211,2014,6551,9476,2230
20212,2006,4500,4636,1767
20213,2009,1468,1478,1450
20214,2013,7663,10335,2930
20215,2014,4136,4136,2710
20216,2013,18645,10957,3600
20217,2014,3265,3663,1800
20218,2006,5515,5515,2290
20219,2007,1178,1210,1510
20220,2007,13444,6000,1090
20221,2006,1323,1323,1270
20222,2008,1005,1501,1540
20223,2008,6050,5765,2930
20224,2014,8504,9000,4360
20225,2014,4983,14700,3640
20226,2008,4747,7200,2430
20227,2010,1464,1464,1520
20228,2014,5820,5700,2730
20229,2006,2076,2310,2440
20230,2010,1303,1294,1580
20231,2006,983,1280,1420
20232,2006,3275,3275,2820
20233,2008,10320,10080,5060
20234,2007,5000,6250,2650
20235,2011,1212,1337,1490
20236,2009,7710,7840,3060
20237,2011,4185,4692,3240
20238,2008,5348,5640,2820
20239,2003,7642,6953,4140
20240,2006,846,3844,982
20241,2007,3600,3600,2460
20242,2014,4800,4800,2547
20243,2012,7460,9008,1834
20244,2014,5126,7784,3130
20245,2008,4847,4840,2730
20246,2008,1329,3750,1380
20247,2002,10800,7680,4700
20248,2004,4284,3709,2330
20249,2014,3600,3600,1730
20250,2007,2390,2390,2350
20251,2015,6713,6600,4000
20252,2009,7752,7988,3350
20253,2006,1612,1611,1530
20254,1979,1968,1968,1610
20255,2013,6178,6538,2620
20256,2006,1920,1344,1300
20257,2006,5334,6250,3590
20258,2014,5647,5450,2490
20259,2005,1780,6000,1320
20260,2014,2752,2752,1800
20261,2014,5225,5368,3360
20262,2006,9328,9300,3220
20263,2007,1559,10454,2514
20264,2014,9711,10500,3130
20265,2012,4738,5740,2720
20266,2007,916,1488,1390
20267,2006,270236,260924,4920
20268,2008,1984,1984,2134
20269,2012,5701,5700,1741
20270,2001,5238,5185,2560
20271,2014,3561,4449,2220
20272,2006,4363,3732,1910
20273,2009,853,1270,980
20274,2013,4197,4178,1950
20275,2014,12015,27520,4150
20276,2009,986,3515,1110
20277,2009,1150,1150,1250
20278,2004,5404,4730,3310
20279,2010,5501,5494,2020
20280,2010,4850,5955,3310
20281,2012,4473,4593,2798
20282,2008,8000,8000,1847
20283,2009,4981,5000,2420
20284,2012,3600,3800,2020
20285,2007,6811,5314,2400
20286,2014,5390,5117,1760
20287,2013,4178,4142,2110
20288,2014,8392,14446,2692
20289,2009,4522,4667,1490
20290,2014,6352,9875,3960
20291,2012,4642,4642,1740
20292,2010,4517,10410,1940
20293,2007,3279,1351,970
20294,2014,4000,4000,1852
20295,2007,18851,19929,4810
20296,2011,9695,9765,5635
20297,2009,3041,3229,1520
20298,2010,4275,4275,2099
20299,2014,811,1232,1250
20300,2008,1183,1384,1090
20301,2014,5902,4916,3216
20302,2014,4400,4892,2970
20303,2001,6405,6285,2610
20304,2006,1368,1707,1340
20305,2014,4987,5453,3300
20306,2006,7599,7599,1630
20307,2014,929,1193,1590
20308,2007,1268,1288,1310
20309,2014,5697,5911,3600
20310,2012,4153,4091,2154
20311,2015,825,1915,1530
20312,2006,1041,1382,1360
20313,2005,2480,3240,1320
20314,2009,6724,6054,1660
20315,2014,6499,8383,2891
20316,2012,2155,2680,2340
20317,2009,2267,1883,2320
20318,2010,3855,3600,2190
20319,2014,4742,4725,2060
20320,2010,4145,4045,1740
20321,2012,3825,3825,1400
20322,2006,14380,11454,4410
20323,2008,1647,1741,1780
20324,2010,10137,6935,1760
20325,2014,10756,5634,4410
20326,2014,11547,11547,5550
20327,2005,9391,8932,2432
20328,2008,3996,3992,2283
20329,2012,3730,4509,1860
20330,2014,4500,4800,2701
20331,2014,4875,4900,2930
20332,2010,1561,1547,1540
20333,2014,4500,4500,2242
20334,2007,4345,4345,1950
20335,2007,1073,4812,1160
20336,2014,5115,4500,2060
20337,2013,875,5664,1230
20338,2001,1438,1740,1160
20339,2014,4301,4478,2245
20340,2014,12626,11913,4120
20341,2007,9692,7375,3400
20342,2014,7500,8350,4270
20343,2014,5911,6093,2890
20344,2008,8000,9680,3220
20345,2006,15365,13429,4010
20346,2013,30250,16350,2260
20347,2007,1730,1730,1140
20348,2009,4714,4802,1640
20349,2014,9400,9429,3510
20350,2011,1842,4200,3010
20351,2006,925,4000,1060
20352,2014,2700,2700,1658
20353,2012,3540,3825,1960
20354,2014,4725,4200,2420
20355,2014,23786,23774,3420
20356,2007,965,1436,893
20357,2014,7203,7215,3020
20358,2013,5954,4800,2470
20359,2012,4800,4800,2009
20360,2005,1116,7780,1530
20361,2014,1113,1357,1590
20362,2013,3149,4825,2630
20363,2008,7187,6537,3230
20364,2012,2343,1916,1430
20365,2012,5744,5712,2242
20366,2014,4000,4300,2500
20367,2009,922,1237,1230
20368,2009,3600,3600,3020
20369,2015,4000,4000,3480
20370,2008,7650,3876,3330
20371,2006,4840,5710,3400
20372,2005,1119,3622,830
20373,2007,4464,4221,3110
20374,2014,2091,1546,1910
20375,2014,5250,5250,3230
20376,2011,8179,8179,3380
20377,2012,3496,3501,2830
20378,2014,7055,6527,3700
20379,2002,4104,5015,2520
20380,2007,1396,2500,1530
20381,2006,5750,5750,4420
20382,2006,1180,1224,1460
20383,2006,1486,1437,1450
20384,1930,3441,4000,1160
20385,2010,4802,4802,1640
20386,2008,249126,224770,1444
20387,2008,1173,1505,1620
20388,2007,1228,1380,1100
20389,2008,1402,1213,1340
20390,2011,4694,4198,1450
20391,2008,7200,8245,3040
20392,2006,7210,10439,2560
20393,2006,9926,9926,2744
20394,2008,990,1415,1420
20395,1943,7457,7130,700
20396,2000,42755,12750,4110
20397,2013,4780,5380,2670
20398,2010,1400,3132,2130
20399,2014,6371,19030,3078
20400,2006,892,1007,840
20401,2014,2731,3265,1800
20402,2008,5200,5602,2580
20403,2012,2356,2175,1270
20404,2014,5440,8400,3065
20405,2007,1587,10454,1861
20406,2014,5705,5727,2260
20407,2013,7100,7214,4150
20408,2014,1174,1519,1500
20409,2012,998,1068,1620
20410,2005,1325,1485,830
20411,2003,5137,5137,3120
20412,2007,1058,1136,1870
20413,2014,1250,1250,1240
20414,2007,5612,14881,2820
20415,2014,1526,1274,1630
